"timestamp","measurement_id","block_type","x","y","z"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","10","66","47"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","10","66","48"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","10","66","49"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","10","66","50"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","10","66","51"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","11","66","47"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","11","66","48"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","11","66","49"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","11","66","50"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","11","66","51"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","12","66","47"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","12","66","48"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","12","66","49"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","12","66","50"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","12","66","51"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","13","66","47"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","13","66","48"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","13","66","49"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","13","66","50"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","13","66","51"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","14","66","47"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","14","66","48"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","14","66","49"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","14","66","50"
"1753238235160","e6514e34-0afc-4dd3-9663-928b1483f72b","AIR","14","66","51"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","11","66","47"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","11","66","48"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","11","66","49"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","11","66","50"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","11","66","51"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","12","66","47"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","12","66","48"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","12","66","49"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","12","66","50"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","12","66","51"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","13","66","47"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","13","66","48"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","13","66","49"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","13","66","50"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","13","66","51"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","14","66","47"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","14","66","48"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","14","66","49"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","14","66","50"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","14","66","51"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","15","66","47"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","VINE","15","66","48"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","15","66","49"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","15","66","50"
"1753238235620","efd18686-2a14-459b-9a04-2cb8a367db91","AIR","15","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","11","66","48"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","11","66","49"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","11","66","50"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","11","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","11","66","52"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","12","66","48"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","12","66","49"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","12","66","50"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","12","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","12","66","52"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","13","66","48"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","13","66","49"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","13","66","50"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","13","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","13","66","52"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","14","66","48"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","14","66","49"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","14","66","50"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","14","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","14","66","52"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","VINE","15","66","48"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","15","66","49"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","15","66","50"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","15","66","51"
"1753238235703","8fe70bf7-9a5c-492a-bfe7-0f7e03691dce","AIR","15","66","52"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","12","66","48"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","12","66","49"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","12","66","50"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","12","66","51"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","12","66","52"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","13","66","48"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","13","66","49"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","13","66","50"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","13","66","51"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","13","66","52"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","14","66","48"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","14","66","49"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","14","66","50"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","14","66","51"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","14","66","52"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","VINE","15","66","48"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","15","66","49"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","15","66","50"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","15","66","51"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","15","66","52"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","JUNGLE_LOG","16","66","48"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","VINE","16","66","49"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","16","66","50"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","AIR","16","66","51"
"1753238235855","891e14b2-086c-46e6-9b90-36ebe2bc2a47","VINE","16","66","52"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","OAK_LEAVES","12","65","48"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","OAK_LEAVES","12","65","49"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","OAK_LEAVES","12","65","50"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","12","65","51"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","FERN","12","65","52"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","13","65","48"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","OAK_LEAVES","13","65","49"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","OAK_LEAVES","13","65","50"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","SHORT_GRASS","13","65","51"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","SHORT_GRASS","13","65","52"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","14","65","48"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","14","65","49"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","14","65","50"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","14","65","51"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","SHORT_GRASS","14","65","52"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","VINE","15","65","48"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","15","65","49"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","15","65","50"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","SHORT_GRASS","15","65","51"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","15","65","52"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","JUNGLE_LOG","16","65","48"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","VINE","16","65","49"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","16","65","50"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","AIR","16","65","51"
"1753238235951","6260c092-491a-43a2-9912-512625cbd178","VINE","16","65","52"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","13","65","48"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","OAK_LEAVES","13","65","49"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","OAK_LEAVES","13","65","50"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","SHORT_GRASS","13","65","51"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","SHORT_GRASS","13","65","52"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","14","65","48"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","14","65","49"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","14","65","50"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","14","65","51"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","SHORT_GRASS","14","65","52"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","VINE","15","65","48"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","15","65","49"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","15","65","50"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","SHORT_GRASS","15","65","51"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","15","65","52"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","JUNGLE_LOG","16","65","48"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","VINE","16","65","49"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","16","65","50"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","16","65","51"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","VINE","16","65","52"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","17","65","48"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","17","65","49"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","AIR","17","65","50"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","SHORT_GRASS","17","65","51"
"1753238236055","1b8099a9-45a4-43d1-9eaa-edf18cc093b8","JUNGLE_LOG","17","65","52"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","13","64","48"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","13","64","49"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","13","64","50"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","13","64","51"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","13","64","52"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","14","64","48"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","14","64","49"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","OAK_LEAVES","14","64","50"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","14","64","51"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","14","64","52"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","VINE","15","64","48"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","SHORT_GRASS","15","64","49"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","AIR","15","64","50"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","15","64","51"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","15","64","52"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","JUNGLE_LOG","16","64","48"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","VINE","16","64","49"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","AIR","16","64","50"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","16","64","51"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","16","64","52"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","VINE","17","64","48"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","SHORT_GRASS","17","64","49"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","AIR","17","64","50"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","GRASS_BLOCK","17","64","51"
"1753238236206","9b2ff397-c610-4b3d-b90f-a0a85e4e83e9","DIRT","17","64","52"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","OAK_LEAVES","14","64","48"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","OAK_LEAVES","14","64","49"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","OAK_LEAVES","14","64","50"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","14","64","51"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","14","64","52"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","VINE","15","64","48"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","SHORT_GRASS","15","64","49"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","15","64","50"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","15","64","51"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","15","64","52"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","JUNGLE_LOG","16","64","48"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","VINE","16","64","49"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","16","64","50"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","16","64","51"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","16","64","52"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","VINE","17","64","48"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","SHORT_GRASS","17","64","49"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","17","64","50"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","17","64","51"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","DIRT","17","64","52"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","18","64","48"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","SHORT_GRASS","18","64","49"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","18","64","50"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","AIR","18","64","51"
"1753238236300","22620d17-e03f-4857-ba98-48e4da51eb7c","GRASS_BLOCK","18","64","52"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","OAK_LEAVES","15","64","47"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","VINE","15","64","48"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","15","64","49"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","15","64","50"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","GRASS_BLOCK","15","64","51"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","OAK_LEAVES","16","64","47"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","JUNGLE_LOG","16","64","48"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","VINE","16","64","49"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","16","64","50"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","GRASS_BLOCK","16","64","51"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","OAK_LEAVES","17","64","47"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","VINE","17","64","48"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","17","64","49"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","17","64","50"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","GRASS_BLOCK","17","64","51"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","18","64","47"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","18","64","48"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","18","64","49"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","18","64","50"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","AIR","18","64","51"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","19","64","47"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","19","64","48"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","19","64","49"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","SHORT_GRASS","19","64","50"
"1753238236504","4eeec21a-286e-4f70-bd0b-cae8ac903889","FERN","19","64","51"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","OAK_LEAVES","16","64","47"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","JUNGLE_LOG","16","64","48"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","VINE","16","64","49"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","16","64","50"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","GRASS_BLOCK","16","64","51"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","OAK_LEAVES","17","64","47"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","VINE","17","64","48"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","17","64","49"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","17","64","50"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","GRASS_BLOCK","17","64","51"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","18","64","47"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","18","64","48"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","18","64","49"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","18","64","50"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","18","64","51"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","19","64","47"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","19","64","48"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","19","64","49"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","19","64","50"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","FERN","19","64","51"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","20","64","47"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","20","64","48"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","20","64","49"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","AIR","20","64","50"
"1753238236703","8e4f953f-4fd2-4853-bc67-b17afdf60bab","SHORT_GRASS","20","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","JUNGLE_LOG","16","64","48"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","VINE","16","64","49"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","16","64","50"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","16","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","16","64","52"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","VINE","17","64","48"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","17","64","49"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","17","64","50"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","17","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","DIRT","17","64","52"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","18","64","48"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","18","64","49"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","18","64","50"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","18","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","18","64","52"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","19","64","48"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","19","64","49"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","19","64","50"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","FERN","19","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","19","64","52"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","20","64","48"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","20","64","49"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","AIR","20","64","50"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","SHORT_GRASS","20","64","51"
"1753238236854","19cb1f09-7835-4c8f-9e8d-ea1ff3b8b6b1","GRASS_BLOCK","20","64","52"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","VINE","17","64","48"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","17","64","49"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","AIR","17","64","50"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","GRASS_BLOCK","17","64","51"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","DIRT","17","64","52"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","AIR","18","64","48"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","18","64","49"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","AIR","18","64","50"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","AIR","18","64","51"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","GRASS_BLOCK","18","64","52"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","19","64","48"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","19","64","49"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","19","64","50"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","FERN","19","64","51"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","GRASS_BLOCK","19","64","52"
"1753238236911","fce0c131-dc98-4310-b8b3-1edb05a7aaf9","SHORT_GRASS","20","64","48"
